id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1310855779822350336,1310855779822350336,2020-09-29 13:45:47 India Standard Time,2020-09-29,13:45:47,+0530,3279562694,samayamtelugu,Samayam Telugu,,భారత్ బయోటెక్ రూపొందిస్తున్న కరోనా వ్యాక్సిన రూపకల్పనలో శ్రమిస్తున్న ప్రతీ శాస్త్రవేత్తకు  సెల్యూట్ చేస్తున్నా : తెలంగాణ రాష్ట్ర గవర్నర్ తమిళిసై సౌందరరాజన్  @DrTamilisaiGuv #BharathBiotech #SamayamTelugu  https://t.co/fu3LHPcG8o,te,"[{'screen_name': 'drtamilisaiguv', 'name': 'dr tamilisai soundararajan', 'id': '236457592'}]",[],[],0,0,0,"['bharathbiotech', 'samayamtelugu']",[],https://twitter.com/SamayamTelugu/status/1310855779822350336,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1310855122751074309/pu/img/ZHzdgVEOfGLlV_Ip.jpg,,,,,,,[],,,,
1309829611165872129,1309788211447652352,2020-09-26 17:48:09 India Standard Time,2020-09-26,17:48:09,+0530,1611989330,k_kkmallya589,K.Krishna Mallya,,"@adarpoonawalla @MoHFW_INDIA @PMOIndia It is not d monopoly of one Institute . Bharath Biotech/ IMCR , Zydus plus Vaccines from Russia also available. Not all Indians wanted free Vaccine.",en,[],[],[],0,0,0,[],[],https://twitter.com/k_kkmallya589/status/1309829611165872129,False,,0,,,,,,,,"[{'screen_name': 'adarpoonawalla', 'name': 'Adar Poonawalla', 'id': '911182427782909952'}, {'screen_name': 'MoHFW_INDIA', 'name': 'Ministry of Health', 'id': '2596143056'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}]",,,,
1307984408108871680,1307984408108871680,2020-09-21 15:35:58 India Standard Time,2020-09-21,15:35:58,+0530,1289948804460867585,idenijam,ఇదే నిజం : Ide Nijam,, https://t.co/ZhjS77ju0J #bharathbiotech #caronanews #caronavaccine #clinicaltrials #helthdeptofindia #indianpharma #pmcares #‌‌‌ #‌‌ #‌‌ #‌‌‌‌‌‌‌ #‌‌,und,[],['https://www.idenijam.com/2020/09/21/central-health-minister-harsha-vardhan/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost'],[],0,0,0,"['bharathbiotech', 'caronanews', 'caronavaccine', 'clinicaltrials', 'helthdeptofindia', 'indianpharma', 'pmcares']",[],https://twitter.com/IdeNijam/status/1307984408108871680,False,,0,,,,,,,,[],,,,
1306598372833280000,1304406636522504197,2020-09-17 19:48:22 India Standard Time,2020-09-17,19:48:22,+0530,1184498153879494656,oneill_lab,O'Neill Lab,,@AnnaMarieFinge1 @bharath_ananth @Mind_the_time @JCedernaes @srs_tml @maxdeze @sleep_advocate @michaelgrandner @Sleep_Strong @rebeccasrobbins @LaurenHablitz @seppo_tan @E_Karageorgiou @ShechterAri @bencollins01 @LM_Ince @M_louisae @DrBatmo @NatureComms @ant_dodd @papersofnote @nirvikaara @Ana_MasisV @StellaKoutsouli @martdelolmo @Abhi_Biotech Thanks!,en,[],[],[],0,0,0,[],[],https://twitter.com/ONeill_Lab/status/1306598372833280000,False,,0,,,,,,,,"[{'screen_name': 'AnnaMarieFinge1', 'name': 'Anna-Marie Finger', 'id': '1240616161903083522'}, {'screen_name': 'bharath_ananth', 'name': 'Bharath Ananthasubramaniam', 'id': '928176476435943424'}, {'screen_name': 'Mind_the_time', 'name': 'Laura Kervezee', 'id': '929027504521793536'}, {'screen_name': 'JCedernaes', 'name': 'Jonathan Cedernaes', 'id': '617956229'}, {'screen_name': 'srs_tml', 'name': 'TM@L', 'id': '1004752351650074624'}, {'screen_name': 'maxdeze', 'name': 'Max de Zambotti', 'id': '3363411732'}, {'screen_name': 'sleep_advocate', 'name': 'Christian Benedict', 'id': '3298727791'}, {'screen_name': 'michaelgrandner', 'name': 'Dr. Michael Grandner', 'id': '12234492'}, {'screen_name': 'Sleep_Strong', 'name': 'Tony Cunningham', 'id': '863575446'}, {'screen_name': 'rebeccasrobbins', 'name': 'Rebecca Robbins (MS, PhD)', 'id': '114043251'}, {'screen_name': 'LaurenHablitz', 'name': 'Lauren Hablitz', 'id': '1084984995549188096'}, {'screen_name': 'seppo_tan', 'name': 'Xiao Tan', 'id': '1291299640709545984'}, {'screen_name': 'E_Karageorgiou', 'name': 'Elissaios Karageorgiou', 'id': '1107701963171352577'}, {'screen_name': 'ShechterAri', 'name': 'Ari Shechter', 'id': '1148986961673302016'}, {'screen_name': 'bencollins01', 'name': 'ben collins', 'id': '50839891'}, {'screen_name': 'LM_Ince', 'name': 'Dr. Louise Ince', 'id': '998586673335361536'}, {'screen_name': 'M_louisae', 'name': 'Luísa Jabbur', 'id': '3242966107'}, {'screen_name': 'DrBatmo', 'name': 'Andrew Beale', 'id': '19370225'}, {'screen_name': 'NatureComms', 'name': 'Nature Communications', 'id': '206255645'}, {'screen_name': 'ant_dodd', 'name': 'Antony Dodd', 'id': '2826862086'}, {'screen_name': 'papersofnote', 'name': 'Annika Reads', 'id': '1274010444190056448'}, {'screen_name': 'nirvikaara', 'name': 'Nikhil KL', 'id': '920266394729672706'}, {'screen_name': 'Ana_MasisV', 'name': 'Ana_Masis', 'id': '1129326816949411840'}, {'screen_name': 'StellaKoutsouli', 'name': 'Stella K.', 'id': '434318019'}, {'screen_name': 'martdelolmo', 'name': 'Marta del Olmo', 'id': '312336016'}, {'screen_name': 'Abhi_Biotech', 'name': 'Abhi', 'id': '862774074'}]",,,,
1306276258083414017,1304406636522504197,2020-09-16 22:28:24 India Standard Time,2020-09-16,22:28:24,+0530,1240616161903083522,annamariefinge1,Anna-Marie Finger,,"@bharath_ananth @Mind_the_time @JCedernaes @srs_tml @maxdeze @sleep_advocate @michaelgrandner @Sleep_Strong @rebeccasrobbins @LaurenHablitz @seppo_tan @E_Karageorgiou @ShechterAri @bencollins01 @LM_Ince @M_louisae @DrBatmo @NatureComms @ant_dodd @papersofnote @nirvikaara @Ana_MasisV Thanks @bharath_ananth!! Not super recent but still one of my favorites due to its impressive elucidation of a #MolecularMechanism of food entrainment in mammals is  https://t.co/bisqsEwQnS by Priya Crosby and the @ONeill_Lab I nominate @StellaKoutsouli @martdelolmo, @Abhi_Biotech",en,"[{'screen_name': 'bharath_ananth', 'name': 'bharath ananthasubramaniam', 'id': '928176476435943424'}, {'screen_name': 'oneill_lab', 'name': ""o'neill lab"", 'id': '1184498153879494656'}, {'screen_name': 'stellakoutsouli', 'name': 'stella k.', 'id': '434318019'}, {'screen_name': 'martdelolmo', 'name': 'marta del olmo', 'id': '312336016'}, {'screen_name': 'abhi_biotech', 'name': 'abhi', 'id': '862774074'}]",['https://www.sciencedirect.com/science/article/pii/S0092867419301667?via%3Dihub'],[],1,0,4,['molecularmechanism'],[],https://twitter.com/AnnaMarieFinge1/status/1306276258083414017,False,,0,,,,,,,,"[{'screen_name': 'bharath_ananth', 'name': 'Bharath Ananthasubramaniam', 'id': '928176476435943424'}, {'screen_name': 'Mind_the_time', 'name': 'Laura Kervezee', 'id': '929027504521793536'}, {'screen_name': 'JCedernaes', 'name': 'Jonathan Cedernaes', 'id': '617956229'}, {'screen_name': 'srs_tml', 'name': 'TM@L', 'id': '1004752351650074624'}, {'screen_name': 'maxdeze', 'name': 'Max de Zambotti', 'id': '3363411732'}, {'screen_name': 'sleep_advocate', 'name': 'Christian Benedict', 'id': '3298727791'}, {'screen_name': 'michaelgrandner', 'name': 'Dr. Michael Grandner', 'id': '12234492'}, {'screen_name': 'Sleep_Strong', 'name': 'Tony Cunningham', 'id': '863575446'}, {'screen_name': 'rebeccasrobbins', 'name': 'Rebecca Robbins (MS, PhD)', 'id': '114043251'}, {'screen_name': 'LaurenHablitz', 'name': 'Lauren Hablitz', 'id': '1084984995549188096'}, {'screen_name': 'seppo_tan', 'name': 'Xiao Tan', 'id': '1291299640709545984'}, {'screen_name': 'E_Karageorgiou', 'name': 'Elissaios Karageorgiou', 'id': '1107701963171352577'}, {'screen_name': 'ShechterAri', 'name': 'Ari Shechter', 'id': '1148986961673302016'}, {'screen_name': 'bencollins01', 'name': 'ben collins', 'id': '50839891'}, {'screen_name': 'LM_Ince', 'name': 'Dr. Louise Ince', 'id': '998586673335361536'}, {'screen_name': 'M_louisae', 'name': 'Luísa Jabbur', 'id': '3242966107'}, {'screen_name': 'DrBatmo', 'name': 'Andrew Beale', 'id': '19370225'}, {'screen_name': 'NatureComms', 'name': 'Nature Communications', 'id': '206255645'}, {'screen_name': 'ant_dodd', 'name': 'Antony Dodd', 'id': '2826862086'}, {'screen_name': 'papersofnote', 'name': 'Annika Reads', 'id': '1274010444190056448'}, {'screen_name': 'nirvikaara', 'name': 'Nikhil KL', 'id': '920266394729672706'}, {'screen_name': 'Ana_MasisV', 'name': 'Ana_Masis', 'id': '1129326816949411840'}]",,,,
1306212308104876032,1306198407292178432,2020-09-16 18:14:17 India Standard Time,2020-09-16,18:14:17,+0530,2506355815,madhuka44733338,Tvk,,"@globaltimesnews Chinese virus ,no worries bharath biotech vaccine will kick your virus back to you 😁😁 Take care of your alliance paki, Nepal. Or any chamacha countries.",en,[],[],[],0,0,0,[],[],https://twitter.com/Madhuka44733338/status/1306212308104876032,False,,0,,,,,,,,"[{'screen_name': 'globaltimesnews', 'name': 'Global Times', 'id': '49616273'}]",,,,
1305404668743426048,1305404668743426048,2020-09-14 12:45:00 India Standard Time,2020-09-14,12:45:00,+0530,1265225320325500928,electronicsmgzn,The Electronics,,The Serum Institute of India finally got approval to resume the #vaccine trials of #Covishield. Bharath Biotech's #COVAXIN produced positive results in its trials on macaques.  #Oxford #COVID19 #coronavirus   https://t.co/64nnmC1QiV,en,[],['https://buff.ly/35LGpNN'],[],0,0,2,"['vaccine', 'covishield', 'covaxin', 'oxford', 'covid19', 'coronavirus']",[],https://twitter.com/ElectronicsMgzn/status/1305404668743426048,False,,0,,,,,,,,[],,,,
1304677285195325440,1304677285195325440,2020-09-12 12:34:39 India Standard Time,2020-09-12,12:34:39,+0530,1271643569510547456,rrajuradhakris1,"R. Raju Radhakrishnan M, Sc Organic Chemistry",,So happy team bharath biotech International limited hyderabad... Waiting for.. Victory against covid-19 fight  I are waiting covaxin  must destroy covid-19 globally.. 👍✅🇮🇳🎶🎶🎼🤹‍♀️🕺,en,[],[],[],0,0,1,[],[],https://twitter.com/RRajuradhakris1/status/1304677285195325440,False,https://twitter.com/BharatBiotech/status/1304413008756531201,0,,,,,,,,[],,,,
1304243011455385600,1304243011455385600,2020-09-11 07:49:00 India Standard Time,2020-09-11,07:49:00,+0530,41115764,vijayashankara,Dr. Vijayashankara Chikkade Nanjegowda,,All vaccine trials should take a deep breath for second and not be in a hurry to push through #OxfordVaccine #bharathbiotech #Chinesevaccine,en,[],[],[],0,0,0,"['oxfordvaccine', 'bharathbiotech', 'chinesevaccine']",[],https://twitter.com/vijayashankara/status/1304243011455385600,False,https://twitter.com/techreview/status/1304043783240257544,0,,,,,,,,[],,,,
1303727412161556480,1303727412161556480,2020-09-09 21:40:11 India Standard Time,2020-09-09,21:40:11,+0530,1271643569510547456,rrajuradhakris1,"R. Raju Radhakrishnan M, Sc Organic Chemistry",,Congratulations team bharath biotech International limited hyderabad,en,[],[],[],0,0,0,[],[],https://twitter.com/RRajuradhakris1/status/1303727412161556480,False,https://twitter.com/BharatBiotech/status/1303708999498584065,0,,,,,,,,[],,,,
1303306887186673664,1302994931888267265,2020-09-08 17:49:10 India Standard Time,2020-09-08,17:49:10,+0530,138682549,satty_3,Mango Aadmi,,"@supermansala @HuXijin_GT M sure you are just another troll, but I will still give it a try. Google (because m sure you aren't Chinese) Astra Zeneca, Serum, Bharath Biotech, Oxford Vaccine &amp; finally Sputnik V as to where they are producing the mass quantity. Oh, and none of them are Chinese!",en,[],[],[],1,0,0,[],[],https://twitter.com/satty_3/status/1303306887186673664,False,,0,,,,,,,,"[{'screen_name': 'supermansala', 'name': '李思逸', 'id': '2514661986'}, {'screen_name': 'HuXijin_GT', 'name': 'Hu Xijin 胡锡进', 'id': '2775998016'}]",,,,
1300879536502968320,1300658009807314944,2020-09-02 01:03:45 India Standard Time,2020-09-02,01:03:45,+0530,1293183365500215303,draavidagundan,திராவிட குண்டன்,,@MadhukarPandey @rahulkanwal Go check the interview of Krishna Ella (Founder of Bharath Biotech) with @rahulkanwal way back in early July.He clearly told I will come back for an interview in OCTOBER with further updates. Please wait.,en,"[{'screen_name': 'rahulkanwal', 'name': 'rahul kanwal', 'id': '75509967'}]",[],[],1,0,0,[],[],https://twitter.com/draavidagundan/status/1300879536502968320,False,,0,,,,,,,,"[{'screen_name': 'MadhukarPandey', 'name': 'Madhukar Pandey', 'id': '66066885'}, {'screen_name': 'rahulkanwal', 'name': 'Rahul Kanwal', 'id': '75509967'}]",,,,
1300879011157929984,1300658009807314944,2020-09-02 01:01:40 India Standard Time,2020-09-02,01:01:40,+0530,1293183365500215303,draavidagundan,திராவிட குண்டன்,,@MadhukarPandey @rahulkanwal Hey idiot what do you think one can achieve by discussing about vaccination in media. Practically nothing. Right from Oxford to Bharath Biotech who are working on finding vaccination have already given interview and clearly told do not disturb us till we come back on progress.,en,[],[],[],1,0,0,[],[],https://twitter.com/draavidagundan/status/1300879011157929984,False,,0,,,,,,,,"[{'screen_name': 'MadhukarPandey', 'name': 'Madhukar Pandey', 'id': '66066885'}, {'screen_name': 'rahulkanwal', 'name': 'Rahul Kanwal', 'id': '75509967'}]",,,,
1298567401689120769,1298566960045678594,2020-08-26 15:56:09 India Standard Time,2020-08-26,15:56:09,+0530,1221306301759623169,revanthysr,Revanth Rebel💙,,@Yaswanth_prabha Aa 90% vachina students a eppudu scientists and doctors Darling. Bharath Biotech lo andaru experienced doctors aa.,en,[],[],[],1,0,2,[],[],https://twitter.com/RevanthYsr/status/1298567401689120769,False,,0,,,,,,,,"[{'screen_name': 'Yaswanth_prabha', 'name': 'Yaswanth Sabbasani #Salaar🔥', 'id': '857775511585665024'}]",,,,
1298311200057495558,1298311200057495558,2020-08-25 22:58:06 India Standard Time,2020-08-25,22:58:06,+0530,1271643569510547456,rrajuradhakris1,"R. Raju Radhakrishnan M, Sc Organic Chemistry",,"Going to Achieve our Mission goes to win.. Against covid-19 battles... All the best Team bharath biotech International limited hyderabad, 🇮🇳✅✅✅✅👍🤸‍♂️",en,[],[],[],0,0,0,[],[],https://twitter.com/RRajuradhakris1/status/1298311200057495558,False,https://twitter.com/BharatBiotech/status/1298274114084380672,0,,,,,,,,[],,,,
1298160779485577216,1298157641907150850,2020-08-25 13:00:23 India Standard Time,2020-08-25,13:00:23,+0530,1136920794791997440,asmaans54047965,nazma,,"@MoHFW_INDIA @PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @MIB_India @mygovindia @CovidIndiaSeva @COVIDNewsByMIB @DDNewslive @airnewsalerts Bharath Biotech and serum institution already 2 times 2 doses applied to corona patients result is good so why don't we introduce vaccine in  the market soon. Russia also done only 2times application but they are introduced in the market,in the same way we need to introduce apply",en,[],[],[],0,0,0,[],[],https://twitter.com/AsmaAns54047965/status/1298160779485577216,False,,0,,,,,,,,"[{'screen_name': 'MoHFW_INDIA', 'name': 'Ministry of Health', 'id': '2596143056'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'drharshvardhan', 'name': 'Dr Harsh Vardhan', 'id': '77732185'}, {'screen_name': 'AshwiniKChoubey', 'name': 'Ashwini Kr. Choubey', 'id': '706963995'}, {'screen_name': 'PIB_India', 'name': 'PIB India', 'id': '231033118'}, {'screen_name': 'MIB_India', 'name': 'MIB India 🇮🇳 #StayHome #StaySafe', 'id': '920488039'}, {'screen_name': 'mygovindia', 'name': 'MyGovIndia', 'id': '2686834802'}, {'screen_name': 'CovidIndiaSeva', 'name': 'Covid India Seva', 'id': '1243227921726066688'}, {'screen_name': 'COVIDNewsByMIB', 'name': '#IndiaFightsCorona', 'id': '1244892413262311425'}, {'screen_name': 'DDNewslive', 'name': 'DD News', 'id': '1100927498'}, {'screen_name': 'airnewsalerts', 'name': 'All India Radio News', 'id': '1056850669'}]",,,,
1298148912830664708,1298148912830664708,2020-08-25 12:13:13 India Standard Time,2020-08-25,12:13:13,+0530,705266482595278849,aaaawaraa,rs,,Bharath Biotech annaru Indja vaccine annaru Aug 15 pakka annaru Maata antey maatey annaru Edara ?,et,[],[],[],0,0,1,[],[],https://twitter.com/aaaawaraa/status/1298148912830664708,False,,0,,,,,,,,[],,,,
1297513291439276033,1297513291439276033,2020-08-23 18:07:29 India Standard Time,2020-08-23,18:07:29,+0530,1271643569510547456,rrajuradhakris1,"R. Raju Radhakrishnan M, Sc Organic Chemistry",,Reach Success proud of Bharath biotech International limited hyderabad,en,[],[],[],0,0,0,[],[],https://twitter.com/RRajuradhakris1/status/1297513291439276033,False,https://twitter.com/NewsBytesApp/status/1297187326292983808,0,,,,,,,,[],,,,
1297404498210627585,1297404498210627585,2020-08-23 10:55:11 India Standard Time,2020-08-23,10:55:11,+0530,947147264,telugustop,TeluguStop.com,,కొవాగ్జిన్ క్లినికల్ ట్రయల్స్ లో రూల్స్ చేంజ్ - Rules Change In Covaxin Clinical Trials Telugu   #bharathbiotech #corona #covaxinvaccine #Telugu #తెలుగు  https://t.co/WIDLGrmIaf,und,[],['https://telugustop.com/rules-change-in-covaxin-clinical-trials-%e0%b0%95%e0%b1%8a%e0%b0%b5%e0%b0%be%e0%b0%97%e0%b1%8d%e0%b0%9c%e0%b0%bf%e0%b0%a8%e0%b1%8d/'],[],0,0,1,"['bharathbiotech', 'corona', 'covaxinvaccine', 'telugu', 'తెలుగు']",[],https://twitter.com/telugustop/status/1297404498210627585,False,,0,,,,,,,,[],,,,
1295979813367291906,1295979813367291906,2020-08-19 12:34:00 India Standard Time,2020-08-19,12:34:00,+0530,519193958,v6news,V6 News,,వ్యాక్సిన్ లో మనమే టాప్-కరోనా కల్లోలం నుంచి బయటపడుతున్నాం.. Read More &gt;&gt;  https://t.co/QQn6fxzl3t  #CoronaVaccine #COVID19 #India #bharathbiotech  @SerumInstIndia  https://t.co/QxR3ZZugz8,te,"[{'screen_name': 'seruminstindia', 'name': 'seruminstituteindia', 'id': '925599812510138368'}]",['https://bit.ly/3208KMC'],['https://pbs.twimg.com/media/EfwPeixUwAAmm95.jpg'],0,0,16,"['coronavaccine', 'covid19', 'india', 'bharathbiotech']",[],https://twitter.com/V6News/status/1295979813367291906,False,,1,https://pbs.twimg.com/media/EfwPeixUwAAmm95.jpg,,,,,,,[],,,,
1295066633161990144,1295066633161990144,2020-08-17 00:05:21 India Standard Time,2020-08-17,00:05:21,+0530,236457592,drtamilisaiguv,Dr Tamilisai Soundararajan,,#IndependenceDayIndia2020 VC felicitation DrM Ella Suchitra Jt MD @BharathBiotech Covaxin trial phase 1 &amp; 2approval  DGCI #Covid_19 vaccine Congratulations #Telangana #Governor #TamilisaiSoundararajan #bharatbiotech # Hyderabad  https://t.co/Dn8Q2nWOns,ro,[],[],['https://pbs.twimg.com/media/EfkAPRtU8AEIJX-.jpg'],4,9,99,"['independencedayindia2020', 'covid_19', 'telangana', 'governor', 'tamilisaisoundararajan', 'bharatbiotech']",[],https://twitter.com/DrTamilisaiGuv/status/1295066633161990144,False,,1,https://pbs.twimg.com/media/EfkAPRtU8AEIJX-.jpg,,,,,,,[],,,,
1294523321506131968,1294523321506131968,2020-08-15 12:06:25 India Standard Time,2020-08-15,12:06:25,+0530,1280203805104025601,comsamadarsi,samadarsi.com,,ഭാരത്‌ ബയോടെക്കിന്‍റെ  കോവിഡ്‌ വാക്‌സിന്‍ ആദ്യഘട്ട പരീക്ഷണം സുരക്ഷിതമെന്ന്‌ റിപ്പോര്‍ട്ട്‌  https://t.co/saTiXclUg3 #bharathbiotech #firsttest #covidvaccine  https://t.co/ojUILOFyoI,ml,[],['https://samadarsi.com/2020/08/15/bharat-biotechs-kovid-vaccine-first-phase-test-reported-safe/'],['https://pbs.twimg.com/media/EfcRg0XU0AAetWw.png'],0,0,0,"['bharathbiotech', 'firsttest', 'covidvaccine']",[],https://twitter.com/ComSamadarsi/status/1294523321506131968,False,,1,https://pbs.twimg.com/media/EfcRg0XU0AAetWw.png,,,,,,,[],,,,
1294299055502180353,1294281549051858944,2020-08-14 21:15:16 India Standard Time,2020-08-14,21:15:16,+0530,990061936409636864,peyyalahari,Hari Babu Peyyala (పెయ్యాల హరి బాబు),,@RajatSharmaLive @indiatvnews @PMOIndia @narendramodi @HMOIndia @AmitShah @DefenceMinIndia @rajnathsingh @DrSJaishankar  1.Good news regarding Bharath biotech Covaxin for Covid-19?? #BharathPharmacyofworld,en,"[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}, {'screen_name': 'hmoindia', 'name': 'गृहमंत्री कार्यालय, hmo india', 'id': '2541363451'}, {'screen_name': 'amitshah', 'name': 'amit shah', 'id': '1447949844'}, {'screen_name': 'defenceminindia', 'name': 'रक्षा मंत्री कार्यालय/ rmo india', 'id': '904959738756177920'}, {'screen_name': 'rajnathsingh', 'name': 'rajnath singh', 'id': '1346439824'}, {'screen_name': 'drsjaishankar', 'name': 'dr. s. jaishankar', 'id': '859363899291742210'}]",[],[],0,0,0,['bharathpharmacyofworld'],[],https://twitter.com/PeyyalaHari/status/1294299055502180353,False,,0,,,,,,,,"[{'screen_name': 'RajatSharmaLive', 'name': 'Rajat Sharma', 'id': '122658025'}, {'screen_name': 'indiatvnews', 'name': 'India TV', 'id': '34245009'}]",,,,
1294174284747685891,1294113982765129728,2020-08-14 12:59:28 India Standard Time,2020-08-14,12:59:28,+0530,339454686,sanjaysb1,Sanjay | ಸಂಜಯ್,,"@RahulGandhi Modi pressurising Bharath Biotech for the Covaxin for the earliest launch but they have rejected claims as complete clinical trails would take up time and vaccine might be a available by year end nevertheless, Covid management was distaturous by power/PR hungry govt, hope...!!",en,[],[],[],0,3,12,[],[],https://twitter.com/sanjaysb1/status/1294174284747685891,False,,0,,,,,,,,"[{'screen_name': 'RahulGandhi', 'name': 'Rahul Gandhi', 'id': '3171712086'}]",,,,
1294159876340322304,1294159876340322304,2020-08-14 12:02:13 India Standard Time,2020-08-14,12:02:13,+0530,1202975659259240454,muzirizpost,muzirizpost,,ഇന്ത്യ വികസിപ്പിച്ച കൊവാക്സിന്‍ സുരക്ഷിതമാണെന്ന് പരിശോധനാ ഫലം  #CovaxineIndia #BharathBioTech  #MuzirizPostNews #MuzirizPost   https://t.co/I9QmAciaXZ,ml,[],['https://muzirizpost.com/news/4230/india-developed-covid-vaccine-safe-by-test-result'],[],0,0,0,"['covaxineindia', 'bharathbiotech', 'muzirizpostnews', 'muzirizpost']",[],https://twitter.com/muzirizpost/status/1294159876340322304,False,,0,,,,,,,,[],,,,
1293770441002106882,1293770441002106882,2020-08-13 10:14:44 India Standard Time,2020-08-13,10:14:44,+0530,519193958,v6news,V6 News,,NSUI Students Siege Pragathi Bhavan | Bharath Biotech vaccine Trials | KTR Ministers Meet|V6 Top News Watch Video &gt;&gt;  https://t.co/acZkYCAAak  #TopNews #BharathBiotech #CMKCR #NSUI  #PragathiBhavan #KTR #V6News,en,[],['https://www.youtube.com/watch?v=X64ExFE90Ig'],[],1,0,4,"['topnews', 'bharathbiotech', 'cmkcr', 'nsui', 'pragathibhavan', 'ktr', 'v6news']",[],https://twitter.com/V6News/status/1293770441002106882,False,,0,,,,,,,,[],,,,
1293719129741045762,1293719129741045762,2020-08-13 06:50:51 India Standard Time,2020-08-13,06:50:51,+0530,1133369089861324800,power79646739,The Boss 😎 🇺🇸 🇮🇳,,Looks like Bharath Biotech is experimenting Covaxin with natural ingredients like the TSG Extract?🤔  https://t.co/RTUVxvrxsp,en,[],[],"['https://pbs.twimg.com/media/EfQ2rFPXsAAUwDC.jpg', 'https://pbs.twimg.com/media/EfQ2rqEXoAE6G7J.jpg', 'https://pbs.twimg.com/media/EfQ2r-XXoAQ70Ui.jpg', 'https://pbs.twimg.com/media/EfQ2sKvXYAADL1f.jpg']",2,3,9,[],[],https://twitter.com/Power79646739/status/1293719129741045762,False,,1,https://pbs.twimg.com/media/EfQ2rFPXsAAUwDC.jpg,,,,,,,[],,,,
1293593311958114305,1293593311958114305,2020-08-12 22:30:54 India Standard Time,2020-08-12,22:30:54,+0530,1240683466821267457,arun5paisa,Arun Kumar,,Bharat Biotech To Launch COVID-19 Vaccine By December : Clinical Trail Member Srinivas | V6 News #bharathbiotech  #CoronaVaccine  #V6News #COVID19  #Covaxin @HiHyderabad @NewsMeter_In  https://t.co/Vsv0gaS7Ar,en,"[{'screen_name': 'hihyderabad', 'name': 'hi hyderabad', 'id': '243216752'}, {'screen_name': 'newsmeter_in', 'name': 'newsmeter', 'id': '1154348259688603648'}]",[],[],0,0,0,"['bharathbiotech', 'coronavaccine', 'v6news', 'covid19', 'covaxin']",[],https://twitter.com/arun5paisa/status/1293593311958114305,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1293593206227996672/pu/img/BH3iI3rtv1AGfPyo.jpg,,,,,,,[],,,,
1293543296527032320,1293462114858725382,2020-08-12 19:12:09 India Standard Time,2020-08-12,19:12:09,+0530,1246864115177418753,singhgowda,Archana Gowda Singh,,@OmTheReality @drmcshekhar Yo. I am ready ..I will. Take russian vaccine.. Oxford vaccine.. and also Bharath biotech ka vaccine.. whatever vaccine is comming in.. ha ha ha that's how nuts I am,en,[],[],[],2,0,1,[],[],https://twitter.com/SinghGowda/status/1293543296527032320,False,,0,,,,,,,,"[{'screen_name': 'OmTheReality', 'name': 'Deepa❣️', 'id': '1073946794524999681'}, {'screen_name': 'drmcshekhar', 'name': 'Doc MCS 🇮🇳', 'id': '782008236'}]",,,,
1293525893759922181,1293525893759922181,2020-08-12 18:03:00 India Standard Time,2020-08-12,18:03:00,+0530,519193958,v6news,V6 News,,Bharat Biotech To Launch COVID-19 Vaccine By December : Clinical Trail Member Srinivas | V6 News  #bharathbiotech  #CoronaVaccine  #V6News #COVID19  #Covaxin  https://t.co/0xIrvN1Xei,en,[],[],[],0,2,20,"['bharathbiotech', 'coronavaccine', 'v6news', 'covid19', 'covaxin']",[],https://twitter.com/V6News/status/1293525893759922181,False,,1,https://pbs.twimg.com/media/EfOD3mMU0AArdBo.jpg,,,,,,,[],,,,
1293436035418820608,1293422354995929089,2020-08-12 12:05:56 India Standard Time,2020-08-12,12:05:56,+0530,1221306301759623169,revanthysr,Revanth Rebel💙,,@barbie_gal5 Asalu Russia Vaccine perfect aa ledho manaki teliyadhu. Mana Bharath Biotech Inka 2nd Phase lo undhi. And Serum Institute vallu December varaku vasthundhi antunaru. Let's See 😏🧐.,et,[],[],[],0,1,1,[],[],https://twitter.com/RevanthYsr/status/1293436035418820608,False,,0,,,,,,,,"[{'screen_name': 'barbie_gal5', 'name': '𝑱𝒂𝒂𝒏💜', 'id': '1252593651814772736'}]",,,,
1293171376136704000,1293169046871920642,2020-08-11 18:34:16 India Standard Time,2020-08-11,18:34:16,+0530,1893447908,krissh_y,krish Rajput,,@cheeku4042 @Satya92_ Next month 3rd phase result vastundi Us valladi manufacturing chesede bharath biotech,en,[],[],[],0,0,0,[],[],https://twitter.com/krissh_y/status/1293171376136704000,False,,0,,,,,,,,"[{'screen_name': 'cheeku4042', 'name': 'Detective', 'id': '1197808303037767681'}, {'screen_name': 'Satya92_', 'name': 'Satya', 'id': '1248776884902432769'}]",,,,
